"GAME_ID","SEASON","SEASON_TYPE","GAME_DATE","MATCHUP","HOME_TEAM_ID","AWAY_TEAM_ID","HOME_TEAM_ABBR","AWAY_TEAM_ABBR","HOME_TEAM","AWAY_TEAM","HOME_PTS","AWAY_PTS","TEAM_ID","TEAM_ABBREVIATION","TEAM_CITY","PLAYER_ID","PLAYER_NAME","NICKNAME","START_POSITION","COMMENT","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TO","PF","PTS","PLUS_MINUS","START_TIME","END_TIME"
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612739,"CLE","Cleveland",2562,"Sasha Pavlovic","Sasha",NA,NA,"5:50",0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612739,"CLE","Cleveland",953,"Lorenzen Wright","Lorenzen",NA,NA,"5:50",1,2,0.5,0,0,0,0,0,0,0,2,2,1,1,0,0,1,2,5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612738,"BOS","Boston",951,"Ray Allen","Ray","G",NA,"5:50",0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612738,"BOS","Boston",2067,"Eddie House","Eddie",NA,NA,"5:50",1,4,0.25,0,3,0,0,0,0,0,1,1,0,1,0,1,1,2,-5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612738,"BOS","Boston",2754,"Tony Allen","Tony",NA,NA,"5:50",1,4,0.25,0,1,0,2,2,1,0,0,0,1,0,0,0,1,4,-5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612738,"BOS","Boston",200796,"Leon Powe","Leon",NA,NA,"5:50",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,-5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612738,"BOS","Boston",201175,"Glen Davis","Glen",NA,NA,"5:50",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,-5,7200,10700
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612739,"CLE","Cleveland",1112,"Ben Wallace","Ben","F",NA,"0:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,10700,11130
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612739,"CLE","Cleveland",2590,"Mo Williams","Mo","G",NA,"0:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,10700,11130
"0020800001","2008-09","Regular Season",2008-10-28,"CLE @ BOS","1610612738","1610612739","BOS","CLE","Boston Celtics","Cleveland Cavaliers",90,85,1610612739,"CLE","Cleveland",200789,"Daniel Gibson","Daniel",NA,NA,"0:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,10700,11130
